city,city_ascii,state_id,state_name,county_fips,county_name
Tesuque Pueblo,Tesuque Pueblo,NM,New Mexico,35049,Santa Fe
Santa Cruz,Santa Cruz,NM,New Mexico,35049,Santa Fe
Galisteo,Galisteo,NM,New Mexico,35049,Santa Fe
Madrid,Madrid,NM,New Mexico,35049,Santa Fe
Cuyamungue Grant,Cuyamungue Grant,NM,New Mexico,35049,Santa Fe
Chupadero,Chupadero,NM,New Mexico,35049,Santa Fe
Los Cerrillos,Los Cerrillos,NM,New Mexico,35049,Santa Fe
Lamy,Lamy,NM,New Mexico,35049,Santa Fe
San Pedro,San Pedro,NM,New Mexico,35049,Santa Fe
Rio en Medio,Rio en Medio,NM,New Mexico,35049,Santa Fe
Sombrillo,Sombrillo,NM,New Mexico,35049,Santa Fe
Cundiyo,Cundiyo,NM,New Mexico,35049,Santa Fe
Cuartelez,Cuartelez,NM,New Mexico,35049,Santa Fe
Santa Isabel,Santa Isabel,PR,Puerto Rico,72133,Santa Isabel
Jauca,Jauca,PR,Puerto Rico,72133,Santa Isabel
El Ojo,El Ojo,PR,Puerto Rico,72133,Santa Isabel
Las Ollas,Las Ollas,PR,Puerto Rico,72133,Santa Isabel
Playita Cortada,Playita Cortada,PR,Puerto Rico,72133,Santa Isabel
Parcelas Peñuelas,Parcelas Penuelas,PR,Puerto Rico,72133,Santa Isabel
Navarre,Navarre,FL,Florida,12113,Santa Rosa
Pace,Pace,FL,Florida,12113,Santa Rosa
Midway,Midway,FL,Florida,12113,Santa Rosa
East Milton,East Milton,FL,Florida,12113,Santa Rosa
Milton,Milton,FL,Florida,12113,Santa Rosa
Gulf Breeze,Gulf Breeze,FL,Florida,12113,Santa Rosa
Pea Ridge,Pea Ridge,FL,Florida,12113,Santa Rosa
Bagdad,Bagdad,FL,Florida,12113,Santa Rosa
Point Baker,Point Baker,FL,Florida,12113,Santa Rosa
Tiger Point,Tiger Point,FL,Florida,12113,Santa Rosa
Woodlawn Beach,Woodlawn Beach,FL,Florida,12113,Santa Rosa
Wallace,Wallace,FL,Florida,12113,Santa Rosa
Oriole Beach,Oriole Beach,FL,Florida,12113,Santa Rosa
Holley,Holley,FL,Florida,12113,Santa Rosa
Harold,Harold,FL,Florida,12113,Santa Rosa
Navarre Beach,Navarre Beach,FL,Florida,12113,Santa Rosa
Chumuckla,Chumuckla,FL,Florida,12113,Santa Rosa
Allentown,Allentown,FL,Florida,12113,Santa Rosa
Jay,Jay,FL,Florida,12113,Santa Rosa
Roeville,Roeville,FL,Florida,12113,Santa Rosa
Avalon,Avalon,FL,Florida,12113,Santa Rosa
Brownsdale,Brownsdale,FL,Florida,12113,Santa Rosa
Garcon Point,Garcon Point,FL,Florida,12113,Santa Rosa
Berrydale,Berrydale,FL,Florida,12113,Santa Rosa
Floridatown,Floridatown,FL,Florida,12113,Santa Rosa
Mulat,Mulat,FL,Florida,12113,Santa Rosa
Munson,Munson,FL,Florida,12113,Santa Rosa
Fidelis,Fidelis,FL,Florida,12113,Santa Rosa
Mount Carmel,Mount Carmel,FL,Florida,12113,Santa Rosa
Dickerson City,Dickerson City,FL,Florida,12113,Santa Rosa
Pine Level,Pine Level,FL,Florida,12113,Santa Rosa
Dixonville,Dixonville,FL,Florida,12113,Santa Rosa
Cobbtown,Cobbtown,FL,Florida,12113,Santa Rosa
Sarasota,Sarasota,FL,Florida,12115,Sarasota
North Port,North Port,FL,Florida,12115,Sarasota
Venice,Venice,FL,Florida,12115,Sarasota
Sarasota Springs,Sarasota Springs,FL,Florida,12115,Sarasota
Englewood,Englewood,FL,Florida,12115,Sarasota
Fruitville,Fruitville,FL,Florida,12115,Sarasota
South Venice,South Venice,FL,Florida,12115,Sarasota
Gulf Gate Estates,Gulf Gate Estates,FL,Florida,12115,Sarasota
Bee Ridge,Bee Ridge,FL,Florida,12115,Sarasota
Laurel,Laurel,FL,Florida,12115,Sarasota
North Sarasota,North Sarasota,FL,Florida,12115,Sarasota
Venice Gardens,Venice Gardens,FL,Florida,12115,Sarasota
Southgate,Southgate,FL,Florida,12115,Sarasota
Osprey,Osprey,FL,Florida,12115,Sarasota
South Gate Ridge,South Gate Ridge,FL,Florida,12115,Sarasota
Siesta Key,Siesta Key,FL,Florida,12115,Sarasota
Warm Mineral Springs,Warm Mineral Springs,FL,Florida,12115,Sarasota
South Sarasota,South Sarasota,FL,Florida,12115,Sarasota
Lake Sarasota,Lake Sarasota,FL,Florida,12115,Sarasota
Vamo,Vamo,FL,Florida,12115,Sarasota
The Meadows,The Meadows,FL,Florida,12115,Sarasota
Kensington Park,Kensington Park,FL,Florida,12115,Sarasota
Ridge Wood Heights,Ridge Wood Heights,FL,Florida,12115,Sarasota
Desoto Lakes,Desoto Lakes,FL,Florida,12115,Sarasota
Nokomis,Nokomis,FL,Florida,12115,Sarasota
Saratoga Springs,Saratoga Springs,NY,New York,36091,Saratoga
Ballston Spa,Ballston Spa,NY,New York,36091,Saratoga
Mechanicville,Mechanicville,NY,New York,36091,Saratoga
South Glens Falls,South Glens Falls,NY,New York,36091,Saratoga
Country Knolls,Country Knolls,NY,New York,36091,Saratoga
Schuylerville,Schuylerville,NY,New York,36091,Saratoga
North Ballston Spa,North Ballston Spa,NY,New York,36091,Saratoga
Round Lake,Round Lake,NY,New York,36091,Saratoga
Gwinner,Gwinner,ND,North Dakota,38081,Sargent
Milnor,Milnor,ND,North Dakota,38081,Sargent
Forman,Forman,ND,North Dakota,38081,Sargent
Rutland,Rutland,ND,North Dakota,38081,Sargent
Cogswell,Cogswell,ND,North Dakota,38081,Sargent
Havana,Havana,ND,North Dakota,38081,Sargent
De Lamere,De Lamere,ND,North Dakota,38081,Sargent
Cayuga,Cayuga,ND,North Dakota,38081,Sargent
Bellevue,Bellevue,NE,Nebraska,31153,Sarpy
Papillion,Papillion,NE,Nebraska,31153,Sarpy
La Vista,La Vista,NE,Nebraska,31153,Sarpy
Chalco,Chalco,NE,Nebraska,31153,Sarpy
Gretna,Gretna,NE,Nebraska,31153,Sarpy
Offutt AFB,Offutt AFB,NE,Nebraska,31153,Sarpy
Springfield,Springfield,NE,Nebraska,31153,Sarpy
La Platte,La Platte,NE,Nebraska,31153,Sarpy
Richfield,Richfield,NE,Nebraska,31153,Sarpy
Baraboo,Baraboo,WI,Wisconsin,55111,Sauk
Reedsburg,Reedsburg,WI,Wisconsin,55111,Sauk
Prairie du Sac,Prairie du Sac,WI,Wisconsin,55111,Sauk
Lake Delton,Lake Delton,WI,Wisconsin,55111,Sauk
Sauk City,Sauk City,WI,Wisconsin,55111,Sauk
Spring Green,Spring Green,WI,Wisconsin,55111,Sauk
West Baraboo,West Baraboo,WI,Wisconsin,55111,Sauk
Plain,Plain,WI,Wisconsin,55111,Sauk
North Freedom,North Freedom,WI,Wisconsin,55111,Sauk
Bluffview,Bluffview,WI,Wisconsin,55111,Sauk
Merrimac,Merrimac,WI,Wisconsin,55111,Sauk
La Valle,La Valle,WI,Wisconsin,55111,Sauk
Rock Springs,Rock Springs,WI,Wisconsin,55111,Sauk
Loganville,Loganville,WI,Wisconsin,55111,Sauk
Ironton,Ironton,WI,Wisconsin,55111,Sauk
Lime Ridge,Lime Ridge,WI,Wisconsin,55111,Sauk
Wahoo,Wahoo,NE,Nebraska,31155,Saunders
Ashland,Ashland,NE,Nebraska,31155,Saunders
Yutan,Yutan,NE,Nebraska,31155,Saunders
Ceresco,Ceresco,NE,Nebraska,31155,Saunders
Cedar Bluffs,Cedar Bluffs,NE,Nebraska,31155,Saunders
Mead,Mead,NE,Nebraska,31155,Saunders
Valparaiso,Valparaiso,NE,Nebraska,31155,Saunders
Weston,Weston,NE,Nebraska,31155,Saunders
Prague,Prague,NE,Nebraska,31155,Saunders
Ithaca,Ithaca,NE,Nebraska,31155,Saunders
Morse Bluff,Morse Bluff,NE,Nebraska,31155,Saunders
Leshara,Leshara,NE,Nebraska,31155,Saunders
Malmo,Malmo,NE,Nebraska,31155,Saunders
Memphis,Memphis,NE,Nebraska,31155,Saunders
Colon,Colon,NE,Nebraska,31155,Saunders
Wann,Wann,NE,Nebraska,31155,Saunders
Hayward,Hayward,WI,Wisconsin,55113,Sawyer
Little Round Lake,Little Round Lake,WI,Wisconsin,55113,Sawyer
Chief Lake,Chief Lake,WI,Wisconsin,55113,Sawyer
Reserve,Reserve,WI,Wisconsin,55113,Sawyer
Winter,Winter,WI,Wisconsin,55113,Sawyer
Radisson,Radisson,WI,Wisconsin,55113,Sawyer
New Post,New Post,WI,Wisconsin,55113,Sawyer
Exeland,Exeland,WI,Wisconsin,55113,Sawyer
Couderay,Couderay,WI,Wisconsin,55113,Sawyer
Schenectady,Schenectady,NY,New York,36093,Schenectady
Scotia,Scotia,NY,New York,36093,Schenectady
East Glenville,East Glenville,NY,New York,36093,Schenectady
Delanson,Delanson,NY,New York,36093,Schenectady
Mariaville Lake,Mariaville Lake,NY,New York,36093,Schenectady
Duane Lake,Duane Lake,NY,New York,36093,Schenectady
Eldorado,Eldorado,TX,Texas,48413,Schleicher
Ellaville,Ellaville,GA,Georgia,13249,Schley
Sharon Springs,Sharon Springs,NY,New York,36095,Schoharie
Central Bridge,Central Bridge,NY,New York,36095,Schoharie
Manistique,Manistique,MI,Michigan,26153,Schoolcraft
Watkins Glen,Watkins Glen,NY,New York,36097,Schuyler
Rushville,Rushville,IL,Illinois,17169,Schuyler
Montour Falls,Montour Falls,NY,New York,36097,Schuyler
Lancaster,Lancaster,MO,Missouri,29197,Schuyler
Queen City,Queen City,MO,Missouri,29197,Schuyler
Odessa,Odessa,NY,New York,36097,Schuyler
Greentop,Greentop,MO,Missouri,29197,Schuyler
Downing,Downing,MO,Missouri,29197,Schuyler
Burdett,Burdett,NY,New York,36097,Schuyler
Glenwood,Glenwood,MO,Missouri,29197,Schuyler
Littleton,Littleton,IL,Illinois,17169,Schuyler
Browning,Browning,IL,Illinois,17169,Schuyler
Camden,Camden,IL,Illinois,17169,Schuyler
Pottsville,Pottsville,PA,Pennsylvania,42107,Schuylkill
Shenandoah,Shenandoah,PA,Pennsylvania,42107,Schuylkill
Tamaqua,Tamaqua,PA,Pennsylvania,42107,Schuylkill
Ashland,Ashland,PA,Pennsylvania,42107,Schuylkill
Orwigsburg,Orwigsburg,PA,Pennsylvania,42107,Schuylkill
Schuylkill Haven,Schuylkill Haven,PA,Pennsylvania,42107,Schuylkill
Minersville,Minersville,PA,Pennsylvania,42107,Schuylkill
Mahanoy City,Mahanoy City,PA,Pennsylvania,42107,Schuylkill
Frackville,Frackville,PA,Pennsylvania,42107,Schuylkill
Pine Grove,Pine Grove,PA,Pennsylvania,42107,Schuylkill
St. Clair,St. Clair,PA,Pennsylvania,42107,Schuylkill
Lake Wynonah,Lake Wynonah,PA,Pennsylvania,42107,Schuylkill
McAdoo,McAdoo,PA,Pennsylvania,42107,Schuylkill
Coaldale,Coaldale,PA,Pennsylvania,42107,Schuylkill
Port Carbon,Port Carbon,PA,Pennsylvania,42107,Schuylkill
Tremont,Tremont,PA,Pennsylvania,42107,Schuylkill
Cressona,Cressona,PA,Pennsylvania,42107,Schuylkill
Girardville,Girardville,PA,Pennsylvania,42107,Schuylkill
Shenandoah Heights,Shenandoah Heights,PA,Pennsylvania,42107,Schuylkill
Tower City,Tower City,PA,Pennsylvania,42107,Schuylkill
Hometown,Hometown,PA,Pennsylvania,42107,Schuylkill
New Philadelphia,New Philadelphia,PA,Pennsylvania,42107,Schuylkill
Palo Alto,Palo Alto,PA,Pennsylvania,42107,Schuylkill
Tuscarora,Tuscarora,PA,Pennsylvania,42107,Schuylkill
Friedensburg,Friedensburg,PA,Pennsylvania,42107,Schuylkill
Ringtown,Ringtown,PA,Pennsylvania,42107,Schuylkill
Ravine,Ravine,PA,Pennsylvania,42107,Schuylkill
Renningers,Renningers,PA,Pennsylvania,42107,Schuylkill
Gordon,Gordon,PA,Pennsylvania,42107,Schuylkill
Gilberton,Gilberton,PA,Pennsylvania,42107,Schuylkill
Deer Lake,Deer Lake,PA,Pennsylvania,42107,Schuylkill
Park Crest,Park Crest,PA,Pennsylvania,42107,Schuylkill
Altamont,Altamont,PA,Pennsylvania,42107,Schuylkill
Nuremberg,Nuremberg,PA,Pennsylvania,42107,Schuylkill
Englewood,Englewood,PA,Pennsylvania,42107,Schuylkill
Reinerton,Reinerton,PA,Pennsylvania,42107,Schuylkill
Lavelle,Lavelle,PA,Pennsylvania,42107,Schuylkill
Kelayres,Kelayres,PA,Pennsylvania,42107,Schuylkill
Forestville,Forestville,PA,Pennsylvania,42107,Schuylkill
Mechanicsville,Mechanicsville,PA,Pennsylvania,42107,Schuylkill
Muir,Muir,PA,Pennsylvania,42107,Schuylkill
Marlin,Marlin,PA,Pennsylvania,42107,Schuylkill
Middleport,Middleport,PA,Pennsylvania,42107,Schuylkill
Fountain Springs,Fountain Springs,PA,Pennsylvania,42107,Schuylkill
Cumbola,Cumbola,PA,Pennsylvania,42107,Schuylkill
Branchdale,Branchdale,PA,Pennsylvania,42107,Schuylkill
Port Clinton,Port Clinton,PA,Pennsylvania,42107,Schuylkill
Grier City,Grier City,PA,Pennsylvania,42107,Schuylkill
Orwin,Orwin,PA,Pennsylvania,42107,Schuylkill
Seltzer,Seltzer,PA,Pennsylvania,42107,Schuylkill
New Ringgold,New Ringgold,PA,Pennsylvania,42107,Schuylkill
Donaldson,Donaldson,PA,Pennsylvania,42107,Schuylkill
Buck Run,Buck Run,PA,Pennsylvania,42107,Schuylkill
Brandonville,Brandonville,PA,Pennsylvania,42107,Schuylkill
Newtown,Newtown,PA,Pennsylvania,42107,Schuylkill
Sheppton,Sheppton,PA,Pennsylvania,42107,Schuylkill
Summit Station,Summit Station,PA,Pennsylvania,42107,Schuylkill
Heckscherville,Heckscherville,PA,Pennsylvania,42107,Schuylkill
Landingville,Landingville,PA,Pennsylvania,42107,Schuylkill
McKeansburg,McKeansburg,PA,Pennsylvania,42107,Schuylkill
Klingerstown,Klingerstown,PA,Pennsylvania,42107,Schuylkill
Mount Carbon,Mount Carbon,PA,Pennsylvania,42107,Schuylkill
Beurys Lake,Beurys Lake,PA,Pennsylvania,42107,Schuylkill
Portsmouth,Portsmouth,OH,Ohio,39145,Scioto
Wheelersburg,Wheelersburg,OH,Ohio,39145,Scioto
West Portsmouth,West Portsmouth,OH,Ohio,39145,Scioto
New Boston,New Boston,OH,Ohio,39145,Scioto
Rosemount,Rosemount,OH,Ohio,39145,Scioto
Franklin Furnace,Franklin Furnace,OH,Ohio,39145,Scioto
Lucasville,Lucasville,OH,Ohio,39145,Scioto
Sciotodale,Sciotodale,OH,Ohio,39145,Scioto
South Webster,South Webster,OH,Ohio,39145,Scioto
Minford,Minford,OH,Ohio,39145,Scioto
Clarktown,Clarktown,OH,Ohio,39145,Scioto
McDermott,McDermott,OH,Ohio,39145,Scioto
Friendship,Friendship,OH,Ohio,39145,Scioto
Rarden,Rarden,OH,Ohio,39145,Scioto
Otway,Otway,OH,Ohio,39145,Scioto
Laurinburg,Laurinburg,NC,North Carolina,37165,Scotland
Memphis,Memphis,MO,Missouri,29199,Scotland
Laurel Hill,Laurel Hill,NC,North Carolina,37165,Scotland
Wagram,Wagram,NC,North Carolina,37165,Scotland
Gibson,Gibson,NC,North Carolina,37165,Scotland
Deercroft,Deercroft,NC,North Carolina,37165,Scotland
Scotch Meadows,Scotch Meadows,NC,North Carolina,37165,Scotland
Old Hundred,Old Hundred,NC,North Carolina,37165,Scotland
East Laurinburg,East Laurinburg,NC,North Carolina,37165,Scotland
Rutledge,Rutledge,MO,Missouri,29199,Scotland
South Gorin,South Gorin,MO,Missouri,29199,Scotland
Arbela,Arbela,MO,Missouri,29199,Scotland
Granger,Granger,MO,Missouri,29199,Scotland
Davenport,Davenport,IA,Iowa,19163,Scott
Shakopee,Shakopee,MN,Minnesota,27139,Scott
Georgetown,Georgetown,KY,Kentucky,21209,Scott
Bettendorf,Bettendorf,IA,Iowa,19163,Scott
Savage,Savage,MN,Minnesota,27139,Scott
Prior Lake,Prior Lake,MN,Minnesota,27139,Scott
Sikeston,Sikeston,MO,Missouri,29201,Scott
Scottsburg,Scottsburg,IN,Indiana,18143,Scott
Belle Plaine,Belle Plaine,MN,Minnesota,27139,Scott
Eldridge,Eldridge,IA,Iowa,19163,Scott
Jordan,Jordan,MN,Minnesota,27139,Scott
Forest,Forest,MS,Mississippi,28123,Scott
Scott City,Scott City,MO,Missouri,29201,Scott
Elko New Market,Elko New Market,MN,Minnesota,27139,Scott
Oneida,Oneida,TN,Tennessee,47151,Scott
Austin,Austin,IN,Indiana,18143,Scott
Le Claire,Le Claire,IA,Iowa,19163,Scott
Scott City,Scott City,KS,Kansas,20171,Scott
Morton,Morton,MS,Mississippi,28123,Scott
Waldron,Waldron,AR,Arkansas,5127,Scott
Chaffee,Chaffee,MO,Missouri,29201,Scott
Park View,Park View,IA,Iowa,19163,Scott
Gate City,Gate City,VA,Virginia,51169,Scott
Blue Grass,Blue Grass,IA,Iowa,19163,Scott
Walcott,Walcott,IA,Iowa,19163,Scott
Winchester,Winchester,IL,Illinois,17171,Scott
Buffalo,Buffalo,IA,Iowa,19163,Scott
Huntsville,Huntsville,TN,Tennessee,47151,Scott
Hillsboro,Hillsboro,MS,Mississippi,28123,Scott
Oran,Oran,MO,Missouri,29201,Scott
Weber City,Weber City,VA,Virginia,51169,Scott
Winfield,Winfield,TN,Tennessee,47151,Scott
Princeton,Princeton,IA,Iowa,19163,Scott
Miner,Miner,MO,Missouri,29201,Scott
Helenwood,Helenwood,TN,Tennessee,47151,Scott
Benton,Benton,MO,Missouri,29201,Scott
Long Grove,Long Grove,IA,Iowa,19163,Scott
Stamping Ground,Stamping Ground,KY,Kentucky,21209,Scott
Morley,Morley,MO,Missouri,29201,Scott
Bluffs,Bluffs,IL,Illinois,17171,Scott
Kelso,Kelso,MO,Missouri,29201,Scott
Elgin,Elgin,TN,Tennessee,47151,Scott
Riverdale,Riverdale,IA,Iowa,19163,Scott
Donahue,Donahue,IA,Iowa,19163,Scott
Sadieville,Sadieville,KY,Kentucky,21209,Scott
Nickelsville,Nickelsville,VA,Virginia,51169,Scott
Lake,Lake,MS,Mississippi,28123,Scott
Panorama Park,Panorama Park,IA,Iowa,19163,Scott
McCausland,McCausland,IA,Iowa,19163,Scott
Dungannon,Dungannon,VA,Virginia,51169,Scott
Sebastopol,Sebastopol,MS,Mississippi,28123,Scott
Manchester,Manchester,IL,Illinois,17171,Scott
Vanduser,Vanduser,MO,Missouri,29201,Scott
Dixon,Dixon,IA,Iowa,19163,Scott
Alsey,Alsey,IL,Illinois,17171,Scott
Blodgett,Blodgett,MO,Missouri,29201,Scott
Haywood City,Haywood City,MO,Missouri,29201,Scott
Maysville,Maysville,IA,Iowa,19163,Scott
Diehlstadt,Diehlstadt,MO,Missouri,29201,Scott
New Liberty,New Liberty,IA,Iowa,19163,Scott
Glasgow,Glasgow,IL,Illinois,17171,Scott
Naples,Naples,IL,Illinois,17171,Scott
Robbins,Robbins,TN,Tennessee,47151,Scott
Duffield,Duffield,VA,Virginia,51169,Scott
Commerce,Commerce,MO,Missouri,29201,Scott
Clinchport,Clinchport,VA,Virginia,51169,Scott
Exeter,Exeter,IL,Illinois,17171,Scott
Lambert,Lambert,MO,Missouri,29201,Scott
Scottsbluff,Scottsbluff,NE,Nebraska,31157,Scotts Bluff
Gering,Gering,NE,Nebraska,31157,Scotts Bluff
Mitchell,Mitchell,NE,Nebraska,31157,Scotts Bluff
Terrytown,Terrytown,NE,Nebraska,31157,Scotts Bluff
Morrill,Morrill,NE,Nebraska,31157,Scotts Bluff
Minatare,Minatare,NE,Nebraska,31157,Scotts Bluff
Lyman,Lyman,NE,Nebraska,31157,Scotts Bluff
Melbeta,Melbeta,NE,Nebraska,31157,Scotts Bluff
McGrew,McGrew,NE,Nebraska,31157,Scotts Bluff
Henry,Henry,NE,Nebraska,31157,Scotts Bluff
Sylvania,Sylvania,GA,Georgia,13251,Screven
Hiltonia,Hiltonia,GA,Georgia,13251,Screven
Newington,Newington,GA,Georgia,13251,Screven
Oliver,Oliver,GA,Georgia,13251,Screven
Rocky Ford,Rocky Ford,GA,Georgia,13251,Screven
Snyder,Snyder,TX,Texas,48415,Scurry
Hermleigh,Hermleigh,TX,Texas,48415,Scurry
Marshall,Marshall,AR,Arkansas,5129,Searcy
Leslie,Leslie,AR,Arkansas,5129,Searcy
St. Joe,St. Joe,AR,Arkansas,5129,Searcy
Pindall,Pindall,AR,Arkansas,5129,Searcy
Gilbert,Gilbert,AR,Arkansas,5129,Searcy
Fort Smith,Fort Smith,AR,Arkansas,5131,Sebastian
Greenwood,Greenwood,AR,Arkansas,5131,Sebastian
Barling,Barling,AR,Arkansas,5131,Sebastian
Lavaca,Lavaca,AR,Arkansas,5131,Sebastian
Mansfield,Mansfield,AR,Arkansas,5131,Sebastian
Hackett,Hackett,AR,Arkansas,5131,Sebastian
Hartford,Hartford,AR,Arkansas,5131,Sebastian
Huntington,Huntington,AR,Arkansas,5131,Sebastian
Bonanza,Bonanza,AR,Arkansas,5131,Sebastian
Central City,Central City,AR,Arkansas,5131,Sebastian
Midland,Midland,AR,Arkansas,5131,Sebastian
Wichita,Wichita,KS,Kansas,20173,Sedgwick
Derby,Derby,KS,Kansas,20173,Sedgwick
Haysville,Haysville,KS,Kansas,20173,Sedgwick
Bel Aire,Bel Aire,KS,Kansas,20173,Sedgwick
Park City,Park City,KS,Kansas,20173,Sedgwick
Valley Center,Valley Center,KS,Kansas,20173,Sedgwick
Maize,Maize,KS,Kansas,20173,Sedgwick
Goddard,Goddard,KS,Kansas,20173,Sedgwick
Oaklawn-Sunview,Oaklawn-Sunview,KS,Kansas,20173,Sedgwick
Clearwater,Clearwater,KS,Kansas,20173,Sedgwick
Cheney,Cheney,KS,Kansas,20173,Sedgwick
Kechi,Kechi,KS,Kansas,20173,Sedgwick
McConnell AFB,McConnell AFB,KS,Kansas,20173,Sedgwick
Colwich,Colwich,KS,Kansas,20173,Sedgwick
Julesburg,Julesburg,CO,Colorado,8115,Sedgwick
Andale,Andale,KS,Kansas,20173,Sedgwick
Garden Plain,Garden Plain,KS,Kansas,20173,Sedgwick
Mount Hope,Mount Hope,KS,Kansas,20173,Sedgwick
Eastborough,Eastborough,KS,Kansas,20173,Sedgwick
Bentley,Bentley,KS,Kansas,20173,Sedgwick
Ovid,Ovid,CO,Colorado,8115,Sedgwick
Sedgwick,Sedgwick,CO,Colorado,8115,Sedgwick
Viola,Viola,KS,Kansas,20173,Sedgwick
Sanford,Sanford,FL,Florida,12117,Seminole
Altamonte Springs,Altamonte Springs,FL,Florida,12117,Seminole
Oviedo,Oviedo,FL,Florida,12117,Seminole
Winter Springs,Winter Springs,FL,Florida,12117,Seminole
Casselberry,Casselberry,FL,Florida,12117,Seminole
Wekiwa Springs,Wekiwa Springs,FL,Florida,12117,Seminole
Lake Mary,Lake Mary,FL,Florida,12117,Seminole
Longwood,Longwood,FL,Florida,12117,Seminole
Forest City,Forest City,FL,Florida,12117,Seminole
Goldenrod,Goldenrod,FL,Florida,12117,Seminole
Fern Park,Fern Park,FL,Florida,12117,Seminole
Seminole,Seminole,OK,Oklahoma,40133,Seminole
Heathrow,Heathrow,FL,Florida,12117,Seminole
Wewoka,Wewoka,OK,Oklahoma,40133,Seminole
Chuluota,Chuluota,FL,Florida,12117,Seminole
Donalsonville,Donalsonville,GA,Georgia,13253,Seminole
Geneva,Geneva,FL,Florida,12117,Seminole
Midway,Midway,FL,Florida,12117,Seminole
Konawa,Konawa,OK,Oklahoma,40133,Seminole
Maud,Maud,OK,Oklahoma,40133,Seminole
Black Hammock,Black Hammock,FL,Florida,12117,Seminole
Bowlegs,Bowlegs,OK,Oklahoma,40133,Seminole
Iron City,Iron City,GA,Georgia,13253,Seminole
Cromwell,Cromwell,OK,Oklahoma,40133,Seminole
Sasakwa,Sasakwa,OK,Oklahoma,40133,Seminole
Lima,Lima,OK,Oklahoma,40133,Seminole
Tiffin,Tiffin,OH,Ohio,39147,Seneca
Fostoria,Fostoria,OH,Ohio,39147,Seneca
Bloomville,Bloomville,OH,Ohio,39147,Seneca
Attica,Attica,OH,Ohio,39147,Seneca
Bettsville,Bettsville,OH,Ohio,39147,Seneca
Interlaken,Interlaken,NY,New York,36099,Seneca
Republic,Republic,OH,Ohio,39147,Seneca
Bascom,Bascom,OH,Ohio,39147,Seneca
Old Fort,Old Fort,OH,Ohio,39147,Seneca
New Riegel,New Riegel,OH,Ohio,39147,Seneca
McCutchenville,McCutchenville,OH,Ohio,39147,Seneca
Fort Seneca,Fort Seneca,OH,Ohio,39147,Seneca
Flat Rock,Flat Rock,OH,Ohio,39147,Seneca
Melmore,Melmore,OH,Ohio,39147,Seneca
Kansas,Kansas,OH,Ohio,39147,Seneca
Dunlap,Dunlap,TN,Tennessee,47153,Sequatchie
Lone Oak,Lone Oak,TN,Tennessee,47153,Sequatchie
Sallisaw,Sallisaw,OK,Oklahoma,40135,Sequoyah
Muldrow,Muldrow,OK,Oklahoma,40135,Sequoyah
Roland,Roland,OK,Oklahoma,40135,Sequoyah
Vian,Vian,OK,Oklahoma,40135,Sequoyah
Brushy,Brushy,OK,Oklahoma,40135,Sequoyah
Gore,Gore,OK,Oklahoma,40135,Sequoyah
Brent,Brent,OK,Oklahoma,40135,Sequoyah
Remy,Remy,OK,Oklahoma,40135,Sequoyah
Akins,Akins,OK,Oklahoma,40135,Sequoyah
Redbird Smith,Redbird Smith,OK,Oklahoma,40135,Sequoyah
Carlisle,Carlisle,OK,Oklahoma,40135,Sequoyah
Belfonte,Belfonte,OK,Oklahoma,40135,Sequoyah
Evening Shade,Evening Shade,OK,Oklahoma,40135,Sequoyah
Liberty,Liberty,OK,Oklahoma,40135,Sequoyah
Gans,Gans,OK,Oklahoma,40135,Sequoyah
Short,Short,OK,Oklahoma,40135,Sequoyah
Nicut,Nicut,OK,Oklahoma,40135,Sequoyah
Stoney Point,Stoney Point,OK,Oklahoma,40135,Sequoyah
Long,Long,OK,Oklahoma,40135,Sequoyah
Marble City,Marble City,OK,Oklahoma,40135,Sequoyah
Notchietown,Notchietown,OK,Oklahoma,40135,Sequoyah
Box,Box,OK,Oklahoma,40135,Sequoyah
Pinhook Corner,Pinhook Corner,OK,Oklahoma,40135,Sequoyah
Flute Springs,Flute Springs,OK,Oklahoma,40135,Sequoyah
Moffett,Moffett,OK,Oklahoma,40135,Sequoyah
Paradise Hill,Paradise Hill,OK,Oklahoma,40135,Sequoyah
Blackgum,Blackgum,OK,Oklahoma,40135,Sequoyah
Dwight Mission,Dwight Mission,OK,Oklahoma,40135,Sequoyah
Badger Lee,Badger Lee,OK,Oklahoma,40135,Sequoyah
Sevierville,Sevierville,TN,Tennessee,47155,Sevier
Seymour,Seymour,TN,Tennessee,47155,Sevier
Richfield,Richfield,UT,Utah,49041,Sevier
De Queen,De Queen,AR,Arkansas,5133,Sevier
Pigeon Forge,Pigeon Forge,TN,Tennessee,47155,Sevier
Gatlinburg,Gatlinburg,TN,Tennessee,47155,Sevier
Salina,Salina,UT,Utah,49041,Sevier
Monroe,Monroe,UT,Utah,49041,Sevier
Aurora,Aurora,UT,Utah,49041,Sevier
Horatio,Horatio,AR,Arkansas,5133,Sevier
Elsinore,Elsinore,UT,Utah,49041,Sevier
Annabella,Annabella,UT,Utah,49041,Sevier
Redmond,Redmond,UT,Utah,49041,Sevier
Lockesburg,Lockesburg,AR,Arkansas,5133,Sevier
Central Valley,Central Valley,UT,Utah,49041,Sevier
Pittman Center,Pittman Center,TN,Tennessee,47155,Sevier
Fairgarden,Fairgarden,TN,Tennessee,47155,Sevier
Glenwood,Glenwood,UT,Utah,49041,Sevier
Sigurd,Sigurd,UT,Utah,49041,Sevier
